name,licenses
k8s.io/client-go/informers/admissionregistration/v1beta1,Apache-2.0
k8s.io/client-go/informers/apiserverinternal,Apache-2.0
k8s.io/client-go/informers/apiserverinternal/v1alpha1,Apache-2.0
k8s.io/client-go/informers/apps,Apache-2.0
k8s.io/client-go/informers/apps/v1,Apache-2.0
k8s.io/client-go/informers/apps/v1beta1,Apache-2.0
k8s.io/client-go/informers/apps/v1beta2,Apache-2.0
k8s.io/client-go/informers/autoscaling,Apache-2.0
k8s.io/client-go/informers/autoscaling/v1,Apache-2.0
k8s.io/client-go/informers/autoscaling/v2,Apache-2.0
k8s.io/client-go/informers/autoscaling/v2beta1,Apache-2.0
k8s.io/client-go/informers/autoscaling/v2beta2,Apache-2.0
k8s.io/client-go/informers/batch,Apache-2.0
k8s.io/client-go/informers/batch/v1,Apache-2.0
k8s.io/client-go/informers/batch/v1beta1,Apache-2.0
k8s.io/client-go/informers/certificates,Apache-2.0
k8s.io/client-go/informers/certificates/v1,Apache-2.0
k8s.io/client-go/informers/certificates/v1alpha1,Apache-2.0
k8s.io/client-go/informers/certificates/v1beta1,Apache-2.0
k8s.io/client-go/informers/coordination,Apache-2.0
k8s.io/client-go/informers/coordination/v1,Apache-2.0
k8s.io/client-go/informers/coordination/v1beta1,Apache-2.0
k8s.io/client-go/informers/core,Apache-2.0
k8s.io/client-go/informers/core/v1,Apache-2.0
k8s.io/client-go/informers/discovery,Apache-2.0
k8s.io/client-go/informers/discovery/v1,Apache-2.0
k8s.io/client-go/informers/discovery/v1beta1,Apache-2.0
k8s.io/client-go/informers/events,Apache-2.0
k8s.io/client-go/informers/events/v1,Apache-2.0
k8s.io/client-go/informers/events/v1beta1,Apache-2.0
k8s.io/client-go/informers/extensions,Apache-2.0
k8s.io/client-go/informers/extensions/v1beta1,Apache-2.0
k8s.io/client-go/informers/flowcontrol,Apache-2.0
k8s.io/client-go/informers/flowcontrol/v1alpha1,Apache-2.0
k8s.io/client-go/informers/flowcontrol/v1beta1,Apache-2.0
k8s.io/client-go/informers/flowcontrol/v1beta2,Apache-2.0
k8s.io/client-go/informers/flowcontrol/v1beta3,Apache-2.0
k8s.io/client-go/informers/internalinterfaces,Apache-2.0
k8s.io/client-go/informers/networking,Apache-2.0
k8s.io/client-go/informers/networking/v1,Apache-2.0
k8s.io/client-go/informers/networking/v1alpha1,Apache-2.0
k8s.io/client-go/informers/networking/v1beta1,Apache-2.0
k8s.io/client-go/informers/node,Apache-2.0
k8s.io/client-go/informers/node/v1,Apache-2.0
k8s.io/client-go/informers/node/v1alpha1,Apache-2.0
k8s.io/client-go/informers/node/v1beta1,Apache-2.0
k8s.io/client-go/informers/policy,Apache-2.0
k8s.io/client-go/informers/policy/v1,Apache-2.0
k8s.io/client-go/informers/policy/v1beta1,Apache-2.0
k8s.io/client-go/informers/rbac,Apache-2.0
k8s.io/client-go/informers/rbac/v1,Apache-2.0
k8s.io/client-go/informers/rbac/v1alpha1,Apache-2.0
k8s.io/client-go/informers/rbac/v1beta1,Apache-2.0
k8s.io/client-go/informers/resource,Apache-2.0
k8s.io/client-go/informers/resource/v1alpha2,Apache-2.0
k8s.io/client-go/informers/scheduling,Apache-2.0
k8s.io/client-go/informers/scheduling/v1,Apache-2.0
k8s.io/client-go/informers/scheduling/v1alpha1,Apache-2.0
k8s.io/client-go/informers/scheduling/v1beta1,Apache-2.0
k8s.io/client-go/informers/storage,Apache-2.0
k8s.io/client-go/informers/storage/v1,Apache-2.0
k8s.io/client-go/informers/storage/v1alpha1,Apache-2.0
k8s.io/client-go/informers/storage/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes,Apache-2.0
k8s.io/client-go/kubernetes/scheme,Apache-2.0
k8s.io/client-go/kubernetes/typed/admissionregistration/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/admissionregistration/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/admissionregistration/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/apiserverinternal/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/apps/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/apps/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/apps/v1beta2,Apache-2.0
k8s.io/client-go/kubernetes/typed/authentication/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/authentication/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/authentication/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/authorization/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/authorization/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/autoscaling/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/autoscaling/v2,Apache-2.0
k8s.io/client-go/kubernetes/typed/autoscaling/v2beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/autoscaling/v2beta2,Apache-2.0
k8s.io/client-go/kubernetes/typed/batch/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/batch/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/certificates/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/certificates/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/certificates/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/coordination/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/coordination/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/core/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/discovery/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/discovery/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/events/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/events/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/extensions/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/flowcontrol/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/flowcontrol/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/flowcontrol/v1beta2,Apache-2.0
k8s.io/client-go/kubernetes/typed/flowcontrol/v1beta3,Apache-2.0
k8s.io/client-go/kubernetes/typed/networking/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/networking/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/networking/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/node/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/node/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/node/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/policy/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/policy/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/rbac/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/rbac/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/rbac/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/resource/v1alpha2,Apache-2.0
k8s.io/client-go/kubernetes/typed/scheduling/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/scheduling/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/scheduling/v1beta1,Apache-2.0
k8s.io/client-go/kubernetes/typed/storage/v1,Apache-2.0
k8s.io/client-go/kubernetes/typed/storage/v1alpha1,Apache-2.0
k8s.io/client-go/kubernetes/typed/storage/v1beta1,Apache-2.0
k8s.io/client-go/listers/admissionregistration/v1,Apache-2.0
k8s.io/client-go/listers/admissionregistration/v1alpha1,Apache-2.0
k8s.io/client-go/listers/admissionregistration/v1beta1,Apache-2.0
k8s.io/client-go/listers/apiserverinternal/v1alpha1,Apache-2.0
k8s.io/client-go/listers/apps/v1,Apache-2.0
k8s.io/client-go/listers/apps/v1beta1,Apache-2.0
k8s.io/client-go/listers/apps/v1beta2,Apache-2.0
k8s.io/client-go/listers/autoscaling/v1,Apache-2.0
k8s.io/client-go/listers/autoscaling/v2,Apache-2.0
k8s.io/client-go/listers/autoscaling/v2beta1,Apache-2.0
k8s.io/client-go/listers/autoscaling/v2beta2,Apache-2.0
k8s.io/client-go/listers/batch/v1,Apache-2.0
k8s.io/client-go/listers/batch/v1beta1,Apache-2.0
k8s.io/client-go/listers/certificates/v1,Apache-2.0
k8s.io/client-go/listers/certificates/v1alpha1,Apache-2.0
k8s.io/client-go/listers/certificates/v1beta1,Apache-2.0
k8s.io/client-go/listers/coordination/v1,Apache-2.0
k8s.io/client-go/listers/coordination/v1beta1,Apache-2.0
k8s.io/client-go/listers/core/v1,Apache-2.0
k8s.io/client-go/listers/discovery/v1,Apache-2.0
k8s.io/client-go/listers/discovery/v1beta1,Apache-2.0
k8s.io/client-go/listers/events/v1,Apache-2.0
k8s.io/client-go/listers/events/v1beta1,Apache-2.0
k8s.io/client-go/listers/extensions/v1beta1,Apache-2.0
k8s.io/client-go/listers/flowcontrol/v1alpha1,Apache-2.0
k8s.io/client-go/listers/flowcontrol/v1beta1,Apache-2.0
k8s.io/client-go/listers/flowcontrol/v1beta2,Apache-2.0
k8s.io/client-go/listers/flowcontrol/v1beta3,Apache-2.0
k8s.io/client-go/listers/networking/v1,Apache-2.0
k8s.io/client-go/listers/networking/v1alpha1,Apache-2.0
k8s.io/client-go/listers/networking/v1beta1,Apache-2.0
k8s.io/client-go/listers/node/v1,Apache-2.0
k8s.io/client-go/listers/node/v1alpha1,Apache-2.0
k8s.io/client-go/listers/node/v1beta1,Apache-2.0
k8s.io/client-go/listers/policy/v1,Apache-2.0
k8s.io/client-go/listers/policy/v1beta1,Apache-2.0
k8s.io/client-go/listers/rbac/v1,Apache-2.0
k8s.io/client-go/listers/rbac/v1alpha1,Apache-2.0
k8s.io/client-go/listers/rbac/v1beta1,Apache-2.0
k8s.io/client-go/listers/resource/v1alpha2,Apache-2.0
k8s.io/client-go/listers/scheduling/v1,Apache-2.0
k8s.io/client-go/listers/scheduling/v1alpha1,Apache-2.0
k8s.io/client-go/listers/scheduling/v1beta1,Apache-2.0
k8s.io/client-go/listers/storage/v1,Apache-2.0
k8s.io/client-go/listers/storage/v1alpha1,Apache-2.0
k8s.io/client-go/listers/storage/v1beta1,Apache-2.0
k8s.io/client-go/metadata,Apache-2.0
k8s.io/client-go/openapi,Apache-2.0
k8s.io/client-go/openapi3,Apache-2.0
k8s.io/client-go/openapi/cached,Apache-2.0
k8s.io/client-go/pkg/apis/clientauthentication,Apache-2.0
k8s.io/client-go/pkg/apis/clientauthentication/install,Apache-2.0
k8s.io/client-go/pkg/apis/clientauthentication/v1,Apache-2.0
k8s.io/client-go/pkg/apis/clientauthentication/v1beta1,Apache-2.0
k8s.io/client-go/pkg/version,Apache-2.0
k8s.io/client-go/plugin/pkg/client/auth,Apache-2.0
k8s.io/client-go/plugin/pkg/client/auth/azure,Apache-2.0
k8s.io/client-go/plugin/pkg/client/auth/exec,Apache-2.0
k8s.io/client-go/plugin/pkg/client/auth/gcp,Apache-2.0
k8s.io/client-go/plugin/pkg/client/auth/oidc,Apache-2.0
k8s.io/client-go/rest,Apache-2.0
k8s.io/client-go/restmapper,Apache-2.0
k8s.io/client-go/rest/watch,Apache-2.0
k8s.io/client-go/scale,Apache-2.0
k8s.io/client-go/scale/scheme,Apache-2.0
k8s.io/client-go/scale/scheme/appsint,Apache-2.0
k8s.io/client-go/scale/scheme/appsv1beta1,Apache-2.0
k8s.io/client-go/scale/scheme/appsv1beta2,Apache-2.0
k8s.io/client-go/scale/scheme/autoscalingv1,Apache-2.0
k8s.io/client-go/scale/scheme/extensionsint,Apache-2.0
k8s.io/client-go/scale/scheme/extensionsv1beta1,Apache-2.0
k8s.io/client-go/third_party/forked/golang/template,Apache-2.0
k8s.io/client-go/tools/auth,Apache-2.0
k8s.io/client-go/tools/cache,Apache-2.0
k8s.io/client-go/tools/cache/synctrack,Apache-2.0
k8s.io/client-go/tools/clientcmd,Apache-2.0
k8s.io/client-go/tools/clientcmd/api,Apache-2.0
k8s.io/client-go/tools/clientcmd/api/latest,Apache-2.0
k8s.io/client-go/tools/clientcmd/api/v1,Apache-2.0
k8s.io/client-go/tools/events,Apache-2.0
k8s.io/client-go/tools/leaderelection,Apache-2.0
k8s.io/client-go/tools/leaderelection/resourcelock,Apache-2.0
k8s.io/client-go/tools/metrics,Apache-2.0
k8s.io/client-go/tools/pager,Apache-2.0
k8s.io/client-go/tools/record,Apache-2.0
k8s.io/client-go/tools/record/util,Apache-2.0
k8s.io/client-go/tools/reference,Apache-2.0
k8s.io/client-go/tools/remotecommand,Apache-2.0
k8s.io/client-go/tools/watch,Apache-2.0
k8s.io/client-go/transport,Apache-2.0
k8s.io/client-go/transport/spdy,Apache-2.0
k8s.io/client-go/util/cert,Apache-2.0
k8s.io/client-go/util/certificate/csr,Apache-2.0
k8s.io/client-go/util/connrotation,Apache-2.0
k8s.io/client-go/util/exec,Apache-2.0
k8s.io/client-go/util/flowcontrol,Apache-2.0
k8s.io/client-go/util/homedir,Apache-2.0
k8s.io/client-go/util/jsonpath,Apache-2.0
k8s.io/client-go/util/keyutil,Apache-2.0
k8s.io/client-go/util/retry,Apache-2.0
k8s.io/client-go/util/workqueue,Apache-2.0
k8s.io/cli-runtime/pkg/genericclioptions,Apache-2.0
k8s.io/cli-runtime/pkg/genericiooptions,Apache-2.0
k8s.io/cli-runtime/pkg/printers,Apache-2.0
k8s.io/cli-runtime/pkg/resource,Apache-2.0
k8s.io/cloud-provider,Apache-2.0
k8s.io/cloud-provider/app/config,Apache-2.0
k8s.io/cloud-provider/config,Apache-2.0
k8s.io/cloud-provider/config/install,Apache-2.0
k8s.io/cloud-provider/config/v1alpha1,Apache-2.0
k8s.io/cloud-provider/controllers/node/config,Apache-2.0
k8s.io/cloud-provider/controllers/node/config/v1alpha1,Apache-2.0
k8s.io/cloud-provider/controllers/service/config,Apache-2.0
k8s.io/cloud-provider/controllers/service/config/v1alpha1,Apache-2.0
k8s.io/cloud-provider/names,Apache-2.0
k8s.io/cloud-provider/options,Apache-2.0
k8s.io/component-base/cli/flag,Apache-2.0
k8s.io/component-base/config,Apache-2.0
k8s.io/component-base/config/options,Apache-2.0
k8s.io/component-base/config/v1alpha1,Apache-2.0
k8s.io/component-base/featuregate,Apache-2.0
k8s.io/component-base/logs,Apache-2.0
k8s.io/component-base/logs/api/v1,Apache-2.0
k8s.io/component-base/logs/internal/setverbositylevel,Apache-2.0
k8s.io/component-base/logs/klogflags,Apache-2.0
k8s.io/component-base/metrics,Apache-2.0
k8s.io/component-base/metrics/features,Apache-2.0
k8s.io/component-base/metrics/legacyregistry,Apache-2.0
k8s.io/component-base/metrics/prometheusextension,Apache-2.0
k8s.io/component-base/metrics/prometheus/feature,Apache-2.0
k8s.io/component-base/metrics/prometheus/slis,Apache-2.0
k8s.io/component-base/metrics/prometheus/workqueue,Apache-2.0
k8s.io/component-base/metrics/testutil,Apache-2.0
k8s.io/component-base/tracing,Apache-2.0
k8s.io/component-base/tracing/api/v1,Apache-2.0
k8s.io/component-base/version,Apache-2.0
k8s.io/component-helpers/scheduling/corev1,Apache-2.0
k8s.io/component-helpers/scheduling/corev1/nodeaffinity,Apache-2.0
k8s.io/controller-manager/config,Apache-2.0
k8s.io/controller-manager/config/v1,Apache-2.0
k8s.io/controller-manager/config/v1alpha1,Apache-2.0
k8s.io/controller-manager/config/v1beta1,Apache-2.0
k8s.io/controller-manager/options,Apache-2.0
k8s.io/controller-manager/pkg/clientbuilder,Apache-2.0
k8s.io/controller-manager/pkg/features,Apache-2.0
k8s.io/controller-manager/pkg/features/register,Apache-2.0
k8s.io/controller-manager/pkg/leadermigration/config,Apache-2.0
k8s.io/controller-manager/pkg/leadermigration/options,Apache-2.0
k8s.io/klog/v2,Apache-2.0
k8s.io/klog/v2/internal/buffer,Apache-2.0
k8s.io/klog/v2/internal/clock,Apache-2.0
k8s.io/klog/v2/internal/dbg,Apache-2.0
k8s.io/klog/v2/internal/serialize,Apache-2.0
k8s.io/klog/v2/internal/severity,Apache-2.0
k8s.io/kms/apis/v1beta1,Apache-2.0
k8s.io/kms/apis/v2,Apache-2.0
k8s.io/kms/pkg/service,Apache-2.0
k8s.io/kms/pkg/util,Apache-2.0
k8s.io/kubectl/pkg/apps,Apache-2.0
k8s.io/kubectl/pkg/cmd/util,Apache-2.0
k8s.io/kubectl/pkg/cmd/util/podcmd,Apache-2.0
k8s.io/kubectl/pkg/describe,Apache-2.0
k8s.io/kubectl/pkg/polymorphichelpers,Apache-2.0
k8s.io/kubectl/pkg/scheme,Apache-2.0
k8s.io/kubectl/pkg/util/certificate,Apache-2.0
k8s.io/kubectl/pkg/util/deployment,Apache-2.0
k8s.io/kubectl/pkg/util/event,Apache-2.0
k8s.io/kubectl/pkg/util/fieldpath,Apache-2.0
k8s.io/kubectl/pkg/util/i18n,Apache-2.0
k8s.io/kubectl/pkg/util/interrupt,Apache-2.0
k8s.io/kubectl/pkg/util/openapi,Apache-2.0
k8s.io/kubectl/pkg/util/podutils,Apache-2.0
k8s.io/kubectl/pkg/util/qos,Apache-2.0
k8s.io/kubectl/pkg/util/rbac,Apache-2.0
k8s.io/kubectl/pkg/util/resource,Apache-2.0
k8s.io/kubectl/pkg/util/slice,Apache-2.0
k8s.io/kubectl/pkg/util/storage,Apache-2.0
k8s.io/kubectl/pkg/util/templates,Apache-2.0
k8s.io/kubectl/pkg/util/term,Apache-2.0
k8s.io/kubectl/pkg/validation,Apache-2.0
k8s.io/kubelet/pkg/apis,Apache-2.0
k8s.io/kube-openapi/pkg/builder,Apache-2.0
k8s.io/kube-openapi/pkg/builder3,Apache-2.0
k8s.io/kube-openapi/pkg/builder3/util,Apache-2.0
k8s.io/kube-openapi/pkg/cached,Apache-2.0
k8s.io/kube-openapi/pkg/common,Apache-2.0
k8s.io/kube-openapi/pkg/common/restfuladapter,Apache-2.0
k8s.io/kube-openapi/pkg/handler,Apache-2.0
k8s.io/kube-openapi/pkg/handler3,Apache-2.0
k8s.io/kube-openapi/pkg/internal,Apache-2.0
k8s.io/kube-openapi/pkg/internal/third_party/go-json-experiment/json,Apache-2.0
k8s.io/kube-openapi/pkg/openapiconv,Apache-2.0
k8s.io/kube-openapi/pkg/schemaconv,Apache-2.0
k8s.io/kube-openapi/pkg/schemamutation,Apache-2.0
k8s.io/kube-openapi/pkg/spec3,Apache-2.0
k8s.io/kube-openapi/pkg/util,Apache-2.0
k8s.io/kube-openapi/pkg/util/proto,Apache-2.0
k8s.io/kube-openapi/pkg/util/proto/validation,Apache-2.0
k8s.io/kube-openapi/pkg/validation/errors,Apache-2.0
k8s.io/kube-openapi/pkg/validation/spec,Apache-2.0
k8s.io/kube-openapi/pkg/validation/strfmt,Apache-2.0
k8s.io/kube-openapi/pkg/validation/strfmt/bson,Apache-2.0
k8s.io/kubernetes/pkg/api/legacyscheme,Apache-2.0
k8s.io/kubernetes/pkg/apis/apps,Apache-2.0
k8s.io/kubernetes/pkg/apis/autoscaling,Apache-2.0
k8s.io/kubernetes/pkg/apis/core,Apache-2.0
k8s.io/kubernetes/pkg/apis/core/helper,Apache-2.0
k8s.io/kubernetes/pkg/apis/core/helper/qos,Apache-2.0
k8s.io/kubernetes/pkg/apis/core/install,Apache-2.0
k8s.io/kubernetes/pkg/apis/core/pods,Apache-2.0
k8s.io/kubernetes/pkg/apis/core/v1,Apache-2.0
k8s.io/kubernetes/pkg/apis/core/validation,Apache-2.0
k8s.io/kubernetes/pkg/api/service,Apache-2.0
k8s.io/kubernetes/pkg/api/v1/pod,Apache-2.0
k8s.io/kubernetes/pkg/capabilities,Apache-2.0
k8s.io/kubernetes/pkg/cluster/ports,Apache-2.0
k8s.io/kubernetes/pkg/controller,Apache-2.0
k8s.io/kubernetes/pkg/features,Apache-2.0
k8s.io/kubernetes/pkg/fieldpath,Apache-2.0
k8s.io/kubernetes/pkg/util/hash,Apache-2.0
k8s.io/kubernetes/pkg/util/parsers,Apache-2.0
k8s.io/kubernetes/pkg/util/taints,Apache-2.0
k8s.io/utils/buffer,Apache-2.0
k8s.io/utils/clock,Apache-2.0
k8s.io/utils/clock/testing,Apache-2.0
k8s.io/utils/exec,Apache-2.0
k8s.io/utils/integer,Apache-2.0
k8s.io/utils/internal/third_party/forked/golang/golang-lru,Apache-2.0
k8s.io/utils/internal/third_party/forked/golang/net,Apache-2.0
k8s.io/utils/lru,Apache-2.0
k8s.io/utils/net,Apache-2.0
k8s.io/utils/path,Apache-2.0
k8s.io/utils/pointer,Apache-2.0
k8s.io/utils/ptr,Apache-2.0
k8s.io/utils/strings/slices,Apache-2.0
k8s.io/utils/trace,Apache-2.0
oras.land/oras-go/pkg/artifact,
oras.land/oras-go/pkg/auth,
oras.land/oras-go/pkg/auth/docker,
oras.land/oras-go/pkg/content,
oras.land/oras-go/pkg/context,
oras.land/oras-go/pkg/oras,
oras.land/oras-go/pkg/registry,
oras.land/oras-go/pkg/registry/remote,
oras.land/oras-go/pkg/registry/remote/auth,
oras.land/oras-go/pkg/registry/remote/internal/errutil,
oras.land/oras-go/pkg/registry/remote/internal/syncutil,
oras.land/oras-go/pkg/target,
sigs.k8s.io/apiserver-network-proxy/konnectivity-client/pkg/client,Apache-2.0
sigs.k8s.io/apiserver-network-proxy/konnectivity-client/pkg/client/metrics,Apache-2.0
sigs.k8s.io/apiserver-network-proxy/konnectivity-client/pkg/common/metrics,Apache-2.0
sigs.k8s.io/apiserver-network-proxy/konnectivity-client/proto/client,Apache-2.0
sigs.k8s.io/controller-runtime,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/builder,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/cache,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/cache/internal,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/certwatcher,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/certwatcher/metrics,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/client,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/client/apiutil,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/client/config,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/cluster,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/config,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/config/v1alpha1,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/controller,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/controller/controllerutil,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/conversion,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/event,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/handler,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/healthz,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/internal/controller,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/internal/controller/metrics,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/internal/field/selector,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/internal/httpserver,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/internal/log,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/internal/recorder,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/internal/source,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/leaderelection,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/log,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/manager,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/manager/signals,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/metrics,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/metrics/server,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/predicate,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/ratelimiter,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/reconcile,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/recorder,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/scheme,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/source,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/webhook,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/webhook/admission,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/webhook/conversion,Apache-2.0
sigs.k8s.io/controller-runtime/pkg/webhook/internal/metrics,Apache-2.0
sigs.k8s.io/json,Apache-2.0
sigs.k8s.io/json/internal/golang/encoding/json,Apache-2.0
sigs.k8s.io/kustomize/api/filters/annotations,Apache-2.0
sigs.k8s.io/kustomize/api/filters/fieldspec,Apache-2.0
sigs.k8s.io/kustomize/api/filters/filtersutil,Apache-2.0
sigs.k8s.io/kustomize/api/filters/fsslice,Apache-2.0
sigs.k8s.io/kustomize/api/filters/iampolicygenerator,Apache-2.0
sigs.k8s.io/kustomize/api/filters/imagetag,Apache-2.0
sigs.k8s.io/kustomize/api/filters/labels,Apache-2.0
sigs.k8s.io/kustomize/api/filters/nameref,Apache-2.0
sigs.k8s.io/kustomize/api/filters/namespace,Apache-2.0
sigs.k8s.io/kustomize/api/filters/patchjson6902,Apache-2.0
sigs.k8s.io/kustomize/api/filters/patchstrategicmerge,Apache-2.0
sigs.k8s.io/kustomize/api/filters/prefix,Apache-2.0
sigs.k8s.io/kustomize/api/filters/refvar,Apache-2.0
sigs.k8s.io/kustomize/api/filters/replacement,Apache-2.0
sigs.k8s.io/kustomize/api/filters/replicacount,Apache-2.0
sigs.k8s.io/kustomize/api/filters/suffix,Apache-2.0
sigs.k8s.io/kustomize/api/filters/valueadd,Apache-2.0
sigs.k8s.io/kustomize/api/hasher,Apache-2.0
sigs.k8s.io/kustomize/api/ifc,Apache-2.0
sigs.k8s.io/kustomize/api/image,Apache-2.0
sigs.k8s.io/kustomize/api/internal/accumulator,Apache-2.0
sigs.k8s.io/kustomize/api/internal/builtins,Apache-2.0
sigs.k8s.io/kustomize/api/internal/generators,Apache-2.0
sigs.k8s.io/kustomize/api/internal/git,Apache-2.0
sigs.k8s.io/kustomize/api/internal/kusterr,Apache-2.0
sigs.k8s.io/kustomize/api/internal/plugins/builtinconfig,Apache-2.0
sigs.k8s.io/kustomize/api/internal/plugins/builtinhelpers,Apache-2.0
sigs.k8s.io/kustomize/api/internal/plugins/execplugin,Apache-2.0
sigs.k8s.io/kustomize/api/internal/plugins/fnplugin,Apache-2.0
sigs.k8s.io/kustomize/api/internal/plugins/loader,Apache-2.0
sigs.k8s.io/kustomize/api/internal/plugins/utils,Apache-2.0
sigs.k8s.io/kustomize/api/internal/target,Apache-2.0
sigs.k8s.io/kustomize/api/internal/utils,Apache-2.0
sigs.k8s.io/kustomize/api/internal/validate,Apache-2.0
sigs.k8s.io/kustomize/api/konfig,Apache-2.0
sigs.k8s.io/kustomize/api/konfig/builtinpluginconsts,Apache-2.0
sigs.k8s.io/kustomize/api/krusty,Apache-2.0
sigs.k8s.io/kustomize/api/kv,Apache-2.0
sigs.k8s.io/kustomize/api/loader,Apache-2.0
sigs.k8s.io/kustomize/api/provenance,Apache-2.0
sigs.k8s.io/kustomize/api/provider,Apache-2.0
sigs.k8s.io/kustomize/api/resmap,Apache-2.0
sigs.k8s.io/kustomize/api/resource,Apache-2.0
sigs.k8s.io/kustomize/api/types,Apache-2.0
sigs.k8s.io/kustomize/kyaml/comments,Apache-2.0
sigs.k8s.io/kustomize/kyaml/errors,Apache-2.0
sigs.k8s.io/kustomize/kyaml/ext,Apache-2.0
sigs.k8s.io/kustomize/kyaml/fieldmeta,Apache-2.0
sigs.k8s.io/kustomize/kyaml/filesys,Apache-2.0
sigs.k8s.io/kustomize/kyaml/fn/runtime/container,Apache-2.0
sigs.k8s.io/kustomize/kyaml/fn/runtime/exec,Apache-2.0
sigs.k8s.io/kustomize/kyaml/fn/runtime/runtimeutil,Apache-2.0
sigs.k8s.io/kustomize/kyaml/fn/runtime/starlark,Apache-2.0
